from_node,to_node,length_m,free_flow_speed_kmh,lanes,capacity,road_name,district,oneway,lanes_imputed,speed_imputed,road_name_missing,district_matched_by
2924917820,297716895,74.681,50.0,2,2719,五權路,西區,yes,False,True,False,contains
2924917820,2924917824,104.714,50.0,1,1360,博館二街,西區,no,True,True,False,contains
2924917824,2222553768,71.258,49.99999999999999,1,1360,日興街,西區,no,True,True,False,contains
2924917824,2319986975,51.957,50.0,1,1360,日興街,西區,no,True,True,False,contains
2924917824,2924917820,104.714,50.0,1,1360,博館二街,西區,no,True,True,False,contains
2957200727,263152321,382.899,50.0,1,1360,力行路,北區,no,True,True,False,contains
2957200727,3502366707,12.22,50.0,1,1360,雙十路二段,北區,yes,True,True,False,contains
2957200727,3502366716,8.938,50.0,1,1360,力行路,北區,no,True,True,False,contains
2984132842,1253928433,2089.8489999999997,61.1998659278867,1,1360,臺灣大道四段,西屯區,yes,True,True,False,contains
3001732569,380038134,192.49200000000002,50.00000000000001,4,5439,民權路,西區,no,False,False,False,contains
3001732569,1147069737,223.79899999999998,50.0,2,2719,五權路,西區,yes,False,False,False,contains
3001732569,2286357575,10.029,50.0,6,8158,民權路,西區,no,False,False,False,contains
3001732574,2222522424,76.369,49.99999999999999,1,1360,,西區,yes,False,True,True,contains
3001732574,2222522430,60.676,50.00000000000001,2,2719,五權路,西區,yes,False,True,False,contains
3001732576,2320046553,61.774,50.00000000000001,2,2719,五權路,西區,yes,False,True,False,contains
3010403340,263182355,111.822,60.0,3,4079,文心路一段,南屯區,yes,False,False,False,contains
3010403340,2655942486,242.832,49.99999999999999,1,1360,文心一路,南屯區,no,True,True,True,contains
3014256302,2401099660,120.395,49.99999999999999,1,1360,黎明路三段,西屯區,no,True,False,False,contains
3014256302,2403314455,90.909,50.0,1,1360,中平路,西屯區,no,True,True,False,contains
3014256302,2625594516,44.351,50.0,4,5439,,西屯區,yes,False,True,True,contains
3022483282,5094365539,11.447,50.0,1,1360,精武路,東區,yes,True,True,False,contains
3022483285,3022483282,9.862,50.0,1,1360,東光路,東區,yes,True,True,False,contains
3022483285,5094365563,136.574,50.0,1,1360,精武路,東區,yes,True,True,False,contains
3027389429,2479028881,102.639,50.0,1,1360,大連北街,北屯區,no,True,True,False,contains
3027389429,2501718186,413.11,50.0,1,1360,四平路,北屯區,no,True,True,False,contains
3027389429,3198490526,104.035,50.00000000000001,1,1360,四平路,北屯區,no,True,True,False,contains
3027389559,2273314849,89.549,50.0,2,2719,崇德路二段,北屯區,yes,False,True,False,contains
3169776369,1296335917,253.419,50.0,3,4079,松竹路二段,北屯區,yes,False,False,False,contains
3169776369,3169776372,11.95,50.0,2,2719,北屯路,北屯區,yes,False,False,False,contains
3169776372,3169776373,10.474,50.0,3,4079,松竹路一段,北屯區,yes,False,False,False,contains
3169776373,2273306375,11.754,50.0,2,2719,北屯路,北屯區,yes,False,False,False,contains
3169776373,3800216777,204.808,49.99999999999999,3,4079,松竹路一段,北屯區,yes,False,False,False,contains
3182231466,2272848299,189.21,50.0,2,2719,松竹路一段,北屯區,yes,False,False,False,contains
3190269879,2493550216,11.353,50.0,1,1360,三民路三段,北區,yes,True,True,False,contains
3190269879,8122997582,139.151,49.99999999999999,1,1360,崇德路一段,北區,yes,True,True,False,contains
3190269880,3190269883,9.953,50.0,1,1360,三民路三段,北區,yes,True,True,False,contains
3190269880,3502153334,318.232,49.99999999999999,1,1360,錦南街,北區,yes,True,True,False,contains
3190269883,2493550216,11.247,50.0,1,1360,,北區,yes,True,True,True,contains
3190269883,3190269879,11.29,50.0,1,1360,崇德路一段,北區,yes,True,True,False,contains
3198439705,2403313992,459.10200000000003,50.0,1,1360,長安路二段,西屯區,no,True,True,False,contains
3198439705,2409937282,146.581,49.99999999999999,1,1360,華美西街二段,西屯區,no,True,True,False,contains
3198439705,2493534439,53.264,50.0,1,1360,中清西二街,西屯區,no,True,True,False,contains
3198439733,2409937063,128.685,50.0,1,1360,文心路三段445巷,北屯區,no,True,True,False,contains
3198439733,2409937179,39.575,50.0,3,4079,文心路三段,北屯區,yes,False,True,False,contains
3198490526,2383676012,102.818,50.00000000000001,1,1360,四平路,北屯區,no,True,True,False,contains
3198490526,3027389429,104.035,50.00000000000001,1,1360,四平路,北屯區,no,True,True,False,contains
3198490526,3999501198,92.623,49.99999999999999,1,1360,,北屯區,no,True,True,True,contains
3212336320,1234819279,12.81,50.00000000000001,1,1360,市政北五路,西屯區,no,True,True,False,contains
3212336320,2597767457,192.361,59.99999999999999,4,5439,惠中路一段,西屯區,yes,False,False,False,contains
3212336327,1234819288,14.333,49.99999999999999,1,1360,市政北三路,西屯區,no,True,True,False,contains
3212336327,3212336320,78.28,60.0,4,5439,惠中路一段,西屯區,yes,False,False,False,contains
3212772158,1229056381,422.61400000000003,50.00000000000001,4,5439,東山路一段,北屯區,no,False,True,False,contains
3212772158,2078496647,208.141,50.0,4,5439,東山路一段,北屯區,no,False,True,False,contains
3212772158,3212781967,265.323,49.99999999999999,1,1360,,北屯區,no,True,True,True,contains
3212781967,2078496647,178.993,50.0,1,1360,水景街,北屯區,no,True,True,False,contains
3212781967,2408395665,763.75,50.0,1,1360,景和街,北屯區,no,True,True,False,contains
3212781967,3212772158,265.323,50.0,1,1360,,北屯區,no,True,True,True,contains
3282747193,5916214842,125.771,50.00000000000001,4,5439,臺灣大道一段,中區,no,False,False,False,contains
3283314503,2222505682,124.048,50.00000000000001,2,2719,成功路,中區,yes,False,True,False,contains
3283314503,5916214842,105.28,49.99999999999999,2,2719,綠川東街,中區,yes,False,True,False,contains
3285466348,8349349076,7.875,50.0,2,2719,民權路,西區,yes,False,False,False,contains
3285467668,2285774309,242.261,50.00000000000001,1,1360,日進街,西區,no,True,True,False,contains
3285467668,13021803229,60.294,49.99999999999999,3,4079,民權路,西區,yes,False,False,False,contains
3323240001,263152592,112.69,50.0,2,2719,五權路,西區,yes,False,False,False,contains
3323240001,2320046583,10.124,50.0,1,1360,自治街,西區,no,True,True,False,contains
3323240005,2320046576,10.224,50.0,1,1360,自立街,西區,no,True,True,False,contains
3323240005,3323240001,109.045,50.00000000000001,2,2719,五權路,西區,yes,False,False,False,contains
3324711840,2273306446,66.68799999999999,49.999999999999986,2,2719,松竹路二段,北屯區,yes,False,False,False,contains
3324711840,3324711841,10.375,50.0,1,1360,松竹路二段337巷,北屯區,no,True,True,False,contains
3324711841,3324711840,10.375,50.0,1,1360,松竹路二段337巷,北屯區,no,True,True,False,contains
3324711841,4874067569,93.346,50.00000000000001,2,2719,松竹路二段,北屯區,yes,False,False,False,contains
3339149493,3339150100,95.5,50.0,1,1360,中清路二段,北屯區,yes,True,True,False,contains
3339149494,4423817086,7.421,50.0,1,1360,后庄一街,北屯區,no,True,True,False,contains
3339149494,5844097587,81.01000000000002,50.00000000000001,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
3339150100,1647311816,180.944,50.0,1,1360,中清路二段,北屯區,yes,True,True,False,contains
3353721801,2440639546,76.91300000000001,50.00000000000001,1,1360,文昌東四街,北屯區,no,True,True,False,contains
3353721801,2501749581,86.813,50.0,2,2719,文昌二街,北屯區,no,False,True,False,contains
3353721801,2501749582,99.262,50.0,2,2719,文昌二街,北屯區,no,False,True,False,contains
3387065012,1019449001,10.252,50.0,1,1360,美村路一段,西區,no,True,True,False,contains
3387065012,2643456095,729.911,49.99999999999999,3,4079,美村路一段,西區,no,False,True,False,contains
3388981023,3169776372,227.177,50.0,3,4079,松竹路二段,北屯區,yes,False,False,False,contains
3388981056,3388981057,10.276,50.0,1,1360,松和街,北屯區,no,True,True,False,contains
3388981056,3390619400,100.33299999999998,49.99999999999999,2,2719,松竹路二段,北屯區,yes,False,False,False,contains
3388981057,3324711841,127.669,49.99999999999999,2,2719,松竹路二段,北屯區,yes,False,False,False,contains
3388981057,3388981056,10.276,50.0,1,1360,松和街,北屯區,no,True,True,False,contains
3390619400,2479029001,85.991,49.99999999999999,2,2719,松竹路二段,北屯區,yes,False,False,False,contains
3390619401,369669481,240.398,49.99999999999999,2,2719,松竹路二段,北屯區,yes,False,False,False,contains
3390619401,2479028988,10.235,50.0,1,1360,松安街,北屯區,no,True,True,False,contains
3391179538,2273314841,52.429,50.0,2,2719,崇德路二段,北屯區,yes,False,True,False,contains
3426698187,1192918700,685.7010000000001,50.00000000000001,4,5439,朝馬路,西屯區,no,False,True,False,contains
3426698187,1210476794,16.306,50.0,4,5439,朝馬路,西屯區,no,False,True,False,contains
3426698187,2597737523,1687.455,50.0,3,4079,環中路三段,西屯區,yes,False,True,False,contains
3426932382,2625594530,11.837,50.0,1,1360,經貿七路,北屯區,yes,True,True,False,contains
3426932382,2632076709,33.827,50.0,1,1360,中清路二段,北屯區,yes,True,True,False,contains
3426932385,3703035773,150.83300000000003,50.00000000000001,1,1360,中清路二段,西屯區,yes,True,True,False,contains
3426932994,1647311816,11.027,50.0,1,1360,后庄路,北屯區,no,True,True,False,contains
3426932994,2333043917,357.772,49.99999999999999,1,1360,中清路二段,北屯區,yes,True,True,False,contains
3433258558,2181526588,14.929,50.0,3,4079,環中路二段,西屯區,yes,False,True,False,contains
3433258558,3433258559,55.114,50.0,1,1360,,西屯區,yes,True,True,True,contains
3433258559,2181538078,4.508,50.0,1,1360,環中路二段,西屯區,yes,True,True,False,contains
3433258560,2181526588,55.065,49.99999999999999,1,1360,,西屯區,yes,True,True,True,contains
3433258560,3433258559,9.016,50.0,1,1360,環中路二段,西屯區,yes,True,True,False,contains
3469090292,2387142821,630.8180000000001,51.955100020781984,4,5439,安和路,西屯區,no,False,True,False,contains
3469369681,2170314060,158.09099999999998,50.0,1,1360,崇德路一段,北屯區,yes,True,True,False,contains
3469369681,2273314821,10.145,50.0,1,1360,青島路三段,北屯區,no,True,True,False,contains
3469369681,2663073649,157.725,50.0,1,1360,青島路三段,北區,no,True,True,False,contains
3469522839,3469522840,36.562000000000005,50.00000000000001,1,1360,漢口梅橋,北區,no,True,True,False,contains
3469522839,3698691327,468.511,50.00000000000001,1,1360,漢口路四段,北區,no,True,True,False,contains
3469522839,5856155293,91.847,49.99999999999999,1,1360,梅川西路三段,北區,yes,True,True,False,contains
3469522840,3469522839,36.562,50.0,1,1360,漢口梅橋,北區,no,True,True,False,contains
3469522840,3728618946,175.938,49.99999999999999,1,1360,梅川東路三段,北區,yes,True,True,False,contains
3469522868,791389919,61.657,50.0,1,1360,四川路,西屯區,no,True,True,False,contains
3469522868,4422167092,122.741,49.99999999999999,1,1360,四川路,西屯區,no,True,True,False,contains
3471556247,2569917262,289.29900000000004,50.000000000000014,4,5439,福星路,西屯區,no,False,True,False,contains
3502153334,2493550221,9.352,50.0,1,1360,錦南街,北區,yes,True,True,False,contains
3502153334,3502153336,66.642,49.99999999999999,1,1360,雙十路二段,北區,yes,True,True,False,contains
3502153336,3502366707,9.296,50.00000000000001,1,1360,雙十路二段45巷,北區,no,True,True,False,contains
3502153336,3502366716,11.808,50.0,1,1360,雙十路二段,北區,yes,True,True,False,contains
3502366707,2493550221,66.392,49.99999999999999,1,1360,雙十路二段,北區,yes,True,True,False,contains
3502366707,3502153336,9.296,50.00000000000001,1,1360,雙十路二段45巷,北區,no,True,True,False,contains
3502366716,2957200727,8.938,50.0,1,1360,力行路,北區,no,True,True,False,contains
3502458872,2283708860,165.21,50.0,2,2719,中清路一段,北區,yes,False,True,False,contains
3502458872,2493550214,12.928,50.0,1,1360,五權路,北區,yes,True,True,False,contains
3502458873,3502458872,16.253,50.0,2,2719,中清路一段,北區,yes,False,True,False,contains
3504352683,2222553812,151.377,50.0,1,1360,臺灣大道二段,北區,yes,True,True,False,contains
3504352683,2222553820,7.534,49.99999999999999,1,1360,館前路,北區,yes,True,True,False,contains
3504352685,2222553856,11.455,50.0,1,1360,臺灣大道二段,西區,yes,True,True,False,contains
3504352685,2222553858,13.593,60.0,1,1360,忠明南路,西區,yes,True,False,False,contains
3504352687,1019448873,331.77,49.99999999999999,1,1360,臺灣大道二段,西區,yes,True,True,False,contains
3504352687,3504352685,9.339,60.0,1,1360,忠明南路,西區,yes,True,False,False,contains
3523162342,2409936985,46.967,50.0,1,1360,華美西街二段,北屯區,no,True,True,False,contains
3523162342,2409937238,88.233,50.0,1,1360,華美西街二段,北屯區,no,True,True,False,contains
3523162342,3523162343,63.475,50.0,1,1360,文心路三段419巷,北屯區,no,True,True,False,contains
3523162343,2409937238,73.18,50.00000000000001,3,4079,文心路三段,北屯區,yes,False,True,False,contains
3523162343,3523162342,63.475,50.0,1,1360,文心路三段419巷,北屯區,no,True,True,False,contains
3555961414,2181526589,78.776,50.0,1,1360,中清路三段,西屯區,yes,True,True,False,contains
3555961414,3555961415,12.996,50.00000000000001,1,1360,清武巷,西屯區,no,True,True,False,contains
3555961415,3555961414,12.996,50.00000000000001,1,1360,清武巷,西屯區,no,True,True,False,contains
3555961415,5595599933,326.398,50.0,1,1360,中清路三段,西屯區,yes,True,True,False,contains
3555961439,1634084666,11.79,50.0,1,1360,中清路三段225巷,西屯區,no,True,True,False,contains
3671153261,2597784460,207.817,60.0,3,4079,文心路一段,南屯區,yes,False,False,False,contains
3671153261,4401085478,23.094,50.0,1,1360,向上南路一段,南屯區,no,True,True,False,contains
3683225170,3683225178,344.34000000000003,50.000000000000014,3,4079,臺灣大道三段,西屯區,yes,False,True,False,contains
3683225170,13582966259,11.539,50.0,4,5439,河南路二段,西屯區,yes,False,True,False,contains
3683225171,1192918508,14.423,50.0,1,1360,朝富路,西屯區,no,True,True,False,contains
3683225171,5057628097,11.656,50.0,1,1360,朝富路,西屯區,no,True,True,False,contains
3683225171,13582966256,225.808,50.00000000000001,3,4079,臺灣大道三段,西屯區,yes,False,True,False,contains
3683225177,1234819198,317.459,50.0,1,1360,臺灣大道三段,西屯區,yes,True,False,False,contains
3683225177,1234819346,199.4,49.99999999999999,4,5439,惠來路二段,西屯區,no,False,True,False,contains
3683225177,3683225178,12.718,50.00000000000001,1,1360,惠來路二段,西屯區,no,True,True,False,contains
3683225178,263152663,312.962,60.0,3,4079,臺灣大道三段,西屯區,yes,False,False,False,contains
3683225178,1208283549,16.095,50.0,1,1360,惠來路三段,西屯區,no,True,True,False,contains
3683225178,3683225177,12.718,50.00000000000001,1,1360,惠來路二段,西屯區,no,True,True,False,contains
3683225182,1263334034,16.886,50.0,1,1360,臺灣大道二段,西屯區,yes,True,True,False,contains
3683225182,2775522632,264.787,60.0,3,4079,文心路二段,西屯區,yes,False,False,False,contains
3683225207,746174308,301.584,50.0,4,5439,東興路三段,西區,no,False,True,False,contains
3683225210,746174412,212.859,50.0,1,1360,臺灣大道二段,西屯區,yes,True,True,False,contains
3683225210,3683225211,11.213,50.0,1,1360,精誠路,西屯區,no,True,True,False,contains
3683225211,2222553854,216.968,50.00000000000001,1,1360,臺灣大道二段,西區,yes,True,True,False,contains
3683225211,3683225210,11.213,50.0,1,1360,精誠路,西屯區,no,True,True,False,contains
3698691325,2319962394,204.883,50.0,2,2719,中清路一段,北區,yes,False,True,False,contains
3698691325,2409937389,798.0169999999999,49.99999999999999,1,1360,漢口路三段,北區,no,True,True,False,contains
3698691325,3698691327,11.556,50.0,1,1360,漢口路三段,北區,no,True,True,False,contains
3698691327,768592748,69.922,49.99999999999999,2,2719,中清路一段,北區,yes,False,True,False,contains
3698691327,3469522839,468.511,50.00000000000001,1,1360,漢口路四段,北區,no,True,True,False,contains
3698691327,3698691325,11.556,50.0,1,1360,漢口路三段,北區,no,True,True,False,contains
3703035773,2625569469,13.074,50.0,1,1360,經貿八路,西屯區,no,True,True,False,contains
3711538610,2273314834,69.987,50.0,2,2719,崇德路二段,北屯區,yes,False,True,False,contains
3711538610,2273314835,9.702,50.0,2,2719,瀋陽路三段,北屯區,no,False,True,False,contains
3711540338,1245798154,339.928,60.00000000000001,3,4079,文心路四段,北屯區,yes,False,False,False,contains
3711540338,1282923531,13.748,50.0,2,2719,熱河路二段,北屯區,no,False,True,False,contains
3714873605,1264707084,107.859,60.0,3,4079,文心路三段,西屯區,yes,False,False,False,contains
3728618197,2273314824,71.812,50.0,1,1360,北平路三段,北屯區,no,True,True,False,contains
3728618197,2440639545,122.989,50.00000000000001,1,1360,北平路三段,北屯區,no,True,True,False,contains
3728618197,2501749582,202.893,40.32989895643532,2,2719,文昌二街,北屯區,no,False,True,False,contains
3728618197,2663073646,165.191,30.0,2,2719,文昌東五街,北屯區,no,False,False,False,contains
3728618198,2192305779,155.23,49.99999999999999,1,1360,崇德路二段,北屯區,yes,True,True,False,contains
3728618198,3728618200,11.434,50.0,2,2719,天津路三段,北屯區,no,False,True,False,contains
3728618200,2663073646,114.962,50.00000000000001,2,2719,天津路三段,北屯區,no,False,True,False,contains
3728618200,3469369681,117.24,50.0,1,1360,崇德路二段,北屯區,yes,True,True,False,contains
3728618200,3728618198,11.434,50.0,2,2719,天津路三段,北屯區,no,False,True,False,contains
3728618944,3469522839,181.126,50.0,1,1360,梅川西路三段,北區,yes,True,True,False,contains
3728618944,3728618946,34.136,50.00000000000001,1,1360,東峰第一梅橋,北屯區,no,True,True,False,contains
3728618946,2479028778,414.55499999999995,49.99999999999999,1,1360,青島路三段,北屯區,no,True,True,False,contains
3728618946,3728618944,34.136,49.99999999999999,1,1360,東峰第一梅橋,北屯區,no,True,True,False,contains
3751506383,2520647461,78.228,50.0,1,1360,公益路二段,南屯區,yes,True,False,False,contains
3751531028,2333048291,14.391,50.0,1,1360,山西路二段,北屯區,no,True,True,False,contains
3751531028,2440634484,336.564,50.00000000000001,3,4079,文心路四段,北區,yes,False,True,False,contains
3787601943,2625594530,23.644,50.0,1,1360,中清路二段,西屯區,yes,True,True,False,contains
3787601943,2632076709,12.13,50.0,1,1360,中清路二段1250巷,西屯區,no,True,True,False,contains
3798200651,4852838315,17.836,50.0,2,2719,敦富路,北屯區,no,False,True,False,contains
3798200651,5042099482,291.64700000000005,50.0,3,4079,松竹路一段,北屯區,yes,False,False,False,contains
3800216777,4852838317,16.781,50.0,1,1360,南興路,北屯區,no,True,True,False,contains
3800216777,12176455232,230.403,50.00000000000001,3,4079,松竹路一段,北屯區,yes,False,False,False,contains
3822288009,3798200651,117.62,49.99999999999999,3,4079,松竹路一段,北屯區,yes,False,False,False,contains
3822288011,3822288009,21.647,50.0,3,4079,松竹路一段,北屯區,yes,False,False,False,contains
3893055357,1253928433,21.75,50.0,4,5439,工業區一路,西屯區,no,False,True,False,contains
3893055357,5294890011,1104.623,50.000000000000014,4,5439,工業區一路,西屯區,no,False,True,False,contains
3893055357,5813786238,1050.9170000000001,50.0,1,1360,臺灣大道四段,西屯區,yes,True,True,False,contains
3914035514,2599103072,16.91,50.0,4,5439,河南路二段,西屯區,yes,False,True,False,contains
3914035514,3914035517,9.896,50.0,1,1360,凱旋路,西屯區,yes,True,False,False,contains
3914035515,3914035514,10.811,50.0,4,5439,河南路二段,西屯區,yes,False,True,False,contains
3914035516,3914035515,10.219,50.0,2,2719,凱旋路,西屯區,yes,False,False,False,contains
3914035516,7265639319,195.173,50.0,4,5439,河南路二段,西屯區,yes,False,True,False,contains
3914035517,3914035516,10.767,50.0,4,5439,河南路二段,西屯區,yes,False,True,False,contains
3914035519,2479029151,7.001,50.0,1,1360,后庄七街,北屯區,no,True,True,False,contains
3914035519,4973988396,219.336,50.00000000000001,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
3955356783,746174308,86.377,50.0,1,1360,公益路,西區,yes,True,True,False,contains
3955356783,2597789635,11.681,50.0,1,1360,公益路,西區,no,True,True,False,contains
3999501198,2479028881,130.867,49.99999999999999,1,1360,水湳路,北屯區,yes,True,True,False,contains
3999501198,3198490526,92.623,49.99999999999999,1,1360,,北屯區,no,True,True,True,contains
4014688881,2273314842,182.607,50.0,2,2719,崇德路二段,北屯區,yes,False,True,False,contains
4014688881,2569380234,10.447,50.0,2,2719,崇德二路二段,北屯區,no,False,True,False,contains
4015756593,2285774590,129.648,50.00000000000001,2,2719,忠明路,北區,yes,False,True,False,contains
4015756593,2674338887,13.76,50.0,1,1360,華美街二段,北區,no,True,True,False,contains
4195127670,2386180264,519.827,50.00000000000001,1,1360,西安街,西屯區,no,True,True,False,contains
4195127670,4195127675,344.89,50.0,1,1360,凱旋八街,西屯區,no,True,True,False,contains
4195127670,5652867654,172.764,50.0,1,1360,凱旋七路,西屯區,no,True,True,False,contains
4195127672,4195127676,170.901,50.00000000000001,2,2719,凱旋路,西屯區,yes,False,False,False,contains
4195127672,5652867654,12.074,50.0,1,1360,凱旋七路,西屯區,no,True,True,False,contains
4195127675,4195127670,344.89,50.0,1,1360,凱旋八街,西屯區,no,True,True,False,contains
4195127675,4195127676,12.766,50.0,1,1360,凱旋八街,西屯區,no,True,True,False,contains
4195127675,5652867654,170.79500000000002,49.99999999999999,1,1360,凱旋路,西屯區,yes,True,False,False,contains
4195127676,4195127675,12.766,50.0,1,1360,凱旋八街,西屯區,no,True,True,False,contains
4195127676,7216723040,188.896,50.00000000000001,2,2719,凱旋路,西屯區,yes,False,False,False,contains
4195127678,4195127675,190.111,49.99999999999999,1,1360,凱旋路,西屯區,yes,True,False,False,contains
4195127678,7216723040,12.486,30.0,1,1360,敦化路二段,西屯區,yes,True,False,False,contains
4332200053,2127364520,65.405,50.0,2,2719,松竹路二段,北屯區,yes,False,False,False,contains
4401085477,5536966027,6.861,60.0,3,4079,文心路一段,南屯區,yes,False,False,False,contains
4401085478,3671153261,23.094,50.0,1,1360,向上南路一段,南屯區,no,True,True,False,contains
4401085478,4401085477,123.418,60.0,3,4079,文心路一段,南屯區,yes,False,False,False,contains
4422167092,704461113,88.662,50.00000000000001,1,1360,四川路,西屯區,no,True,True,False,contains
4422167092,3469522868,122.741,49.99999999999999,1,1360,四川路,西屯區,no,True,True,False,contains
4422745683,4423739256,11.753,50.0,1,1360,環中路一段,北屯區,yes,True,True,False,contains
4422830394,5856301631,626.105,49.99999999999999,4,5439,漢口路五段,北屯區,no,False,True,False,contains
4422881983,2285774469,146.618,50.0,1,1360,篤行路335巷,北區,no,True,True,False,contains
4422881983,2285774511,139.88,50.0,1,1360,育德路,北區,yes,True,True,False,contains
4423739215,7509130526,140.673,50.0,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
4423739243,2273307170,145.94699999999995,50.0,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
4423739252,4423739243,22.273,50.0,2,2719,松竹路三段,北屯區,yes,False,True,False,contains
4423739256,2154860686,253.689,50.00000000000001,1,1360,環中路一段,北屯區,yes,True,True,False,contains
4423739256,11935327603,63.142,50.00000000000001,1,1360,榮德路,北屯區,yes,True,True,False,contains
4423817086,2501436839,144.321,50.0,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
4423817086,3339149494,7.421,50.0,1,1360,后庄一街,北屯區,no,True,True,False,contains
4634092568,746174341,357.938,50.00000000000001,4,5439,東興路三段,西區,no,False,True,False,contains
4634092568,2657775897,80.46000000000001,50.00000000000001,1,1360,大墩十二街,南屯區,no,True,True,False,contains
4634092568,2657775918,86.721,50.0,1,1360,大墩十二街,西區,no,True,True,False,contains
4634092568,2659007865,92.714,50.0,4,5439,東興路三段,南屯區,no,False,True,False,contains
4778950362,4778950367,113.505,49.99999999999999,1,1360,敦化路二段,西屯區,yes,True,True,False,contains
4778950362,4778950403,8.536,50.0,1,1360,中科路,西屯區,no,True,True,False,contains
4778950367,7216723039,397.067,30.0,1,1360,敦化路二段,西屯區,yes,True,False,False,contains
4778950367,7265639336,9.508,50.0,1,1360,啟航路,西屯區,no,True,True,False,contains
4778950403,2403314088,963.893,50.00000000000001,1,1360,中科路,西屯區,no,True,True,False,contains
4778950403,2479029028,107.518,50.0,1,1360,敦化路二段,西屯區,yes,True,True,False,contains
4778950403,4778950362,8.536,50.0,1,1360,中科路,西屯區,no,True,True,False,contains
4852838315,3798200651,17.836,50.0,2,2719,敦富路,北屯區,no,False,True,False,contains
4852838315,12176455233,162.796,50.0,3,4079,松竹路一段,北屯區,yes,False,False,False,contains
4852838317,3800216777,16.781,50.0,1,1360,南興路,北屯區,no,True,True,False,contains
4852838317,13074074550,160.02200000000002,50.00000000000001,3,4079,松竹路一段,北屯區,yes,False,False,False,contains
4874067569,3390619401,36.473,50.0,2,2719,松竹路二段,北屯區,yes,False,False,False,contains
4961242656,4852838315,201.736,50.0,3,4079,松竹路一段,北屯區,yes,False,False,False,contains
4973988350,4973988377,196.867,50.0,1,1360,敦化二街,北屯區,no,True,True,False,contains
4973988350,4973988414,109.56,50.00000000000001,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
4973988354,4973988357,105.77,50.00000000000001,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
4973988354,4973988409,5.498,50.0,1,1360,榮德路,北屯區,yes,True,True,False,contains
4973988357,4973988358,191.895,49.99999999999999,1,1360,敦化一街,北屯區,no,True,True,False,contains
4973988357,8165006949,117.02,49.99999999999999,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
4973988357,13968110142,6.266,50.00000000000001,1,1360,敦化一街,北屯區,no,True,True,False,contains
4973988358,4973988357,191.895,49.99999999999999,1,1360,敦化一街,北屯區,no,True,True,False,contains
4973988358,4973988375,121.414,50.0,1,1360,陳平路,北屯區,no,True,True,False,contains
4973988358,4973988408,101.06499999999998,49.99999999999999,1,1360,陳平路,北屯區,no,True,True,False,contains
4973988371,2273307136,96.817,50.00000000000001,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
4973988371,2273307140,9.739,50.0,1,1360,榮德二路,北屯區,no,True,True,False,contains
4973988371,4973988372,221.391,50.0,1,1360,榮德二路,北屯區,no,True,True,False,contains
4973988372,4973988371,221.391,50.0,1,1360,榮德二路,北屯區,no,True,True,False,contains
4973988372,4973988373,20.646,50.0,1,1360,榮德二路,北屯區,no,True,True,False,contains
4973988372,4973988408,97.591,50.0,1,1360,榮德路,北屯區,yes,True,True,False,contains
4973988373,4973988372,20.646,50.0,1,1360,榮德二路,北屯區,no,True,True,False,contains
4973988373,4973988390,208.382,49.99999999999999,1,1360,榮德二路,北屯區,no,True,True,False,contains
4973988375,4973988358,121.414,50.0,1,1360,陳平路,北屯區,no,True,True,False,contains
4973988375,4973988371,82.45400000000001,50.0,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
4973988375,8165006929,9.819,50.0,1,1360,陳平路,北屯區,no,True,True,False,contains
4973988377,4973988350,196.867,50.00000000000001,1,1360,敦化二街,北屯區,no,True,True,False,contains
4973988377,4973988391,76.069,50.0,1,1360,陳平路,北屯區,no,True,True,False,contains
4973988377,4973988412,122.077,50.0,1,1360,陳平路,北屯區,no,True,True,False,contains
4973988384,2383675937,178.70000000000002,50.0,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
4973988385,8165006949,193.503,50.0,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
4973988390,2403314204,2039.1139999999998,49.99999999999999,1,1360,雷中街,西屯區,no,True,True,True,contains
4973988390,4973988373,208.382,49.99999999999999,1,1360,榮德二路,北屯區,no,True,True,False,contains
4973988390,4973988391,120.21,50.00000000000001,1,1360,敦化三街,北屯區,no,True,True,False,contains
4973988391,2479029015,656.0799999999999,49.99999999999999,1,1360,陳平路,北屯區,no,True,True,False,contains
4973988391,4973988377,76.069,50.0,1,1360,陳平路,北屯區,no,True,True,False,contains
4973988391,4973988390,120.21,50.00000000000001,1,1360,敦化三街,北屯區,no,True,True,False,contains
4973988391,4973988396,193.788,49.99999999999999,1,1360,敦化三街,北屯區,no,True,True,False,contains
4973988395,2479029151,221.636,50.0,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
4973988395,4973988396,4.754,50.0,1,1360,敦化三街,北屯區,no,True,True,False,contains
4973988396,4973988350,63.265,50.0,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
