node_id,latitude,longitude
3504352685,24.1571249,120.6597654
5057628097,24.1691313,120.6392375
13582966257,24.1676018,120.640799
2320046585,24.1461718,120.6720468
297717027,24.1462265,120.6719699
791389854,24.1548277,120.6638743
387741404,24.1737195,120.6713422
3022483285,24.14791,120.698006
5094365539,24.1479996,120.6979077
5094365540,24.1479124,120.697897
3027389429,24.1787065,120.6707874
3027389559,24.1782869,120.685985
2336845134,24.1701352,120.718545
2286334524,24.1410677,120.6667883
3182231466,24.1811266,120.7243517
2272848299,24.1803785,120.7260259
3198439705,24.1747893,120.6676389
3198439733,24.1734565,120.6684869
3198490526,24.1779466,120.6701891
3212336320,24.1611566,120.6443295
3212336327,24.1605557,120.6439278
1234819279,24.1612149,120.6442206
1234819288,24.1606327,120.6438145
3285466348,24.150621,120.6699332
2217884310,24.1510914,120.6943652
2217884311,24.1510877,120.6944296
3324711841,24.1827021,120.692048
5040167704,24.1745537,120.6856205
2273314834,24.1727415,120.685489
2273314837,24.1738975,120.6856591
2273314835,24.1733572,120.6856202
3339149493,24.1863473,120.6637193
3339150100,24.1871063,120.6632787
1147069737,24.144016,120.6697159
10276618508,24.1433021,120.6689705
263152592,24.1411291,120.6667174
10276618380,24.1401338,120.6655976
2406512881,24.1401287,120.6641685
5520565628,24.150848,120.6652878
2663073649,24.1684435,120.6836054
4422830394,24.1669289,120.6913466
2273306462,24.1831958,120.6962246
3388981023,24.1825391,120.699689
3388981057,24.1830234,120.6932562
3390619401,24.1824186,120.6908069
2192305779,24.1708497,120.6854355
5286997089,24.1659954,120.6851406
2273314811,24.165997,120.6850385
3711540338,24.1718537,120.6876881
1282923531,24.1719767,120.6877019
3391179538,24.1753073,120.6857776
1264707095,24.1715925,120.690966
2273314832,24.17222,120.6855468
3787601943,24.1932334,120.6595154
2632076709,24.1933183,120.6595905
3426932385,24.1940268,120.6591531
1596002767,24.1724127,120.6350308
2285844912,24.1559873,120.6588926
2285844911,24.1559334,120.6589886
13190493452,24.1402019,120.6657492
3387065012,24.1401427,120.6616931
2643456095,24.1467067,120.6616887
2320046583,24.1418023,120.6675454
2320046575,24.1432409,120.6690404
2320046578,24.1439556,120.6697867
2170314060,24.1669909,120.6850776
2273314828,24.1720753,120.6855328
2285845060,24.16323,120.6767846
2440634457,24.16324,120.6765536
2641897031,24.1621506,120.6640935
2273314800,24.162994,120.685106
3471556247,24.1723409,120.6500168
2409695100,24.1724088,120.664174
2383676012,24.1772741,120.6694993
1264707117,24.173924,120.671302
2310876558,24.1648394,120.6509127
3502366707,24.1530125,120.6889979
3502153336,24.153039,120.688911
2493550221,24.153573,120.6892234
3502153334,24.1536018,120.6891368
3502366716,24.1529385,120.6888734
3555961414,24.2004852,120.6550861
3555961415,24.2005465,120.6551952
6130545331,24.1508586,120.6454484
2403314367,24.1746075,120.659866
2403314204,24.1746401,120.6599763
704461094,24.1467034,120.6653032
380038134,24.1466967,120.6698539
2285844894,24.1508471,120.657365
2179606707,24.1525289,120.6573888
413411792,24.1508487,120.6572642
5521014889,24.1495644,120.6698188
2273314783,24.1590459,120.6850941
2384395911,24.1602681,120.6851035
5813786238,24.178449,120.6243574
3893055357,24.1829692,120.6152601
2286393459,24.1381052,120.6877438
378722823,24.1712689,120.6442558
3683225177,24.1657092,120.6436171
4401085478,24.1449224,120.6466063
4401085477,24.1438125,120.6465977
1210455303,24.1627563,120.649763
